,product_id,product_name,product_type,price_KIWI,price_MENY,price_OBS,price_REMA 1000,price_SPAR,price_EXTRA,year,week
13,28,Lettmelk Tine,1 liter,17.6,18.4,17.6,17.3,18.7,17.6,2019,30
14,165,Rislunsj m/jordbær,150 gr,9.9,11.9,10.0,9.9,11.9,9.9,2019,30
15,574,Potetsalat Klassisk,500 gr,19.9,22.8,20.22,19.9,21.5,19.89,2019,30
16,535,"Rømmedressing, Idun",470 gram,26.9,26.9,26.9,26.9,26.9,26.9,2019,30
17,612,Sweet Baby Rays,510 gram,40.9,50.7,43.7,40.9,43.9,40.9,2019,30
18,103,Idun Sennep,490 gr,15.9,15.9,15.9,15.9,15.9,15.9,2019,30
19,53,Idun Ketchup,530 gr,14.9,15.8,14.9,14.9,15.9,14.9,2019,30
20,164,PS sprøstekt løk,100 gr,14.9,16.3,15.0,14.9,15.9,14.9,2019,30
21,86,Piano vaniljesaus,1 liter,29.9,34.9,30.4,29.9,35.5,29.9,2019,30
22,73,Coca Cola,"1,5 liter",33.9,37.9,34.8,33.9,38.9,33.9,2019,30
23,295,Corona,1 stk,227.4,239.4,227.4,227.4,239.4,227.4,2019,30
24,327,Fanta Appelsin,"1,5 liter",36.9,37.9,36.9,36.9,38.9,36.9,2019,30
25,297,Ringnes pils,"1 stk 0,5 dl",51.8,53.8,51.8,51.8,53.8,51.8,2019,30
26,613,Sun Lolly Jordbær,10 stk,39.9,44.9,34.9,39.0,44.9,39.9,2019,30
27,71,Potetgull Maarud Salt,240 gr Salt,22.9,28.2,27.7,22.9,29.9,22.9,2019,30
28,334,Firkløver Freia,200 gr,39.9,41.9,40.6,39.9,42.9,39.9,2019,30
29,580,Vaniljeis eget merke,3 liter,20.9,20.9,21.9,20.9,20.9,20.9,2019,30
30,616,Kroneis Sjokolade Dipl./Henning,145 ml,30.0,50.0,50.0,34.0,50.0,34.0,2019,30
0,2,Bananer,1 kg løsvekt,24.9,27.9,25.9,24.9,24.9,25.6,2019,31
1,231,Avocado Moden,2 pk,34.9,38.9,36.9,35.9,37.9,35.9,2019,31
2,6,Agurk,1 stk,19.9,21.9,17.9,19.9,19.9,20.5,2019,31
3,287,"Chili Sauce, Heinz",340 gram,29.7,32.9,31.8,29.7,32.5,29.8,2019,31
4,554,Woksaus Sweet and sour,120 gr,16.4,17.6,17.6,16.4,17.5,16.5,2019,31
5,586,Woksaus Teriyaki,120 gram,16.3,17.5,17.5,16.3,17.5,16.3,2019,31
6,575,Skivet Ridderost Tine,170 gr,37.3,39.9,40.0,37.3,39.9,37.4,2019,31
7,21,Revet ost original Tine,300gr,39.8,41.9,41.8,39.8,43.9,39.9,2019,31
8,156,Prim original Tine,300 gr,23.8,26.9,24.3,23.9,25.9,23.9,2019,31
9,329,Fenalår Stranda,100 gram,52.7,56.9,53.8,52.7,56.9,52.8,2019,31
10,22,Wienerpølser Gilde,520 gr,43.8,47.9,44.72,43.8,49.9,43.92,2019,31
11,31,Kremfløte Tine,3 dl,18.4,19.5,19.2,18.4,19.5,18.9,2019,31
12,30,Skummet melk Tine,1 liter,16.9,17.9,16.9,16.9,17.9,16.9,2019,31
13,96,Biola Blåbær,1 liter,29.7,30.9,31.1,29.8,30.9,29.8,2019,31
14,47,Makrell i tomat,Stabburet,16.4,16.9,17.6,16.9,17.9,16.9,2019,31
15,48,Leverpostei,100 gr,8.8,10.5,9.0,8.8,10.9,8.9,2019,31
16,76,Picnicskinke Stabburet,325 gr,39.3,44.9,41.8,39.3,44.9,39.4,2019,31
17,533,Nora Agurk Pariser,580 gram,22.9,23.1,23.9,22.9,24.9,22.9,2019,31
18,561,Tomatpurre Staveland,180 gr,10.3,11.9,11.1,10.3,11.5,10.4,2019,31
19,480,Surkål Nora,450 gram,16.3,16.9,16.7,16.3,17.9,16.4,2019,31
20,166,Tomatsuppe m/makaroni,119 gr,19.8,19.9,19.9,19.8,20.5,19.9,2019,31
21,112,Vafler Toro Fam/Pk,591 gr,24.8,26.4,23.9,24.8,26.9,24.9,2019,31
22,408,"Kjøttkakesaus, eget merke",4 pk,15.2,15.3,15.3,15.2,15.5,15.3,2019,31
23,270,"Brun saus med løk, Toro",47 gram,14.7,15.9,14.9,14.7,15.9,14.8,2019,31
24,262,Bretagne kylling saus,27 gram,14.6,16.1,14.9,14.6,15.9,14.7,2019,31
25,49,Potetmos Mills,Vanlig,9.8,10.7,9.9,9.8,10.9,9.9,2019,31
26,552,Dolmio Intens hvitløk,500 gr,27.5,29.9,29.5,27.5,29.9,27.6,2019,31
27,501,Nora Sviskekompott,455 gram,21.8,21.9,22.0,21.9,23.5,21.9,2019,31
28,348,Flatbrød Original Ideal,300 gram,10.7,11.9,11.0,10.7,11.5,10.8,2019,31
29,113,Ritz kjeks,200 gram,24.8,19.9,25.0,24.8,26.9,24.9,2019,31
30,114,Kaptein kjeks,200 gr,19.7,21.5,20.1,19.7,21.5,19.8,2019,31
31,167,"Maarud Tortilla, ost",185 gram,24.8,26.5,24.9,24.9,26.9,24.9,2019,31
32,309,Dobbeldusch Sport,250 ml,19.8,21.0,19.9,19.9,20.9,19.9,2019,31
33,259,Bounty Trio,85 gr,12.2,10.0,12.5,12.3,13.5,12.2,2019,31
34,334,Firkløver Freia,200 gr,39.8,41.9,40.6,39.9,42.9,39.9,2019,31
0,6,Agurk,1 stk,19.8,23.9,20.9,19.8,22.9,20.0,2019,32
1,10,Champignon,1 kg,38.8,39.9,40.9,38.8,39.9,40.0,2019,32
2,7,Isbergsalat,1 stk,14.8,21.9,15.9,14.8,21.9,15.4,2019,32
3,9,Blomkål,1 stk,12.8,16.9,10.0,12.8,10.0,13.2,2019,32
4,20,Gulost Synnøve,1 kg,99.0,69.9,105.0,99.0,99.9,99.0,2019,32
5,511,Gilde smårettsskinke,200 gr,37.9,41.5,38.6,37.9,41.5,37.9,2019,32
6,526,Jubelsalami,100 gr,32.3,35.5,35.0,32.4,35.5,32.6,2019,32
7,589,Gilde Håndlaget Sylte,100 gram,28.9,36.5,33.8,28.9,35.9,33.1,2019,32
8,596,"Bacon med svor, eget merke",400 gram,52.9,52.9,55.47,52.9,52.9,52.89,2019,32
9,564,Fjordland Pasta med ost og skinkesaus,350 gr,44.6,34.9,44.9,44.6,47.9,44.7,2019,32
10,29,Helmelk Tine,1 liter,18.9,19.8,18.9,18.9,19.9,18.9,2019,32
11,35,Tine Meierismør,1/2 kilo,32.6,37.5,34.4,32.6,37.9,32.8,2019,32
12,306,Delikat rekesalat,200 gram,25.4,22.9,26.1,25.4,27.9,25.6,2019,32
13,47,Makrell i tomat,Stabburet,15.9,16.9,17.0,15.9,17.9,16.2,2019,32
14,46,Nugatti Original,500 gram,24.3,26.4,24.9,24.3,26.9,24.6,2019,32
15,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,20.8,23.7,22.5,20.9,23.5,21.1,2019,32
16,598,Fiskeboller eget merke,800 gram,17.9,17.9,17.9,17.9,17.9,17.9,2019,32
17,553,Trondhjems brun lapskaus,800,44.3,42.9,44.9,44.4,45.9,44.6,2019,32
18,224,Amerikansk gryte,188 gram,18.9,28.6,19.5,19.0,27.5,19.2,2019,32
19,166,Tomatsuppe m/makaroni,119 gr,19.2,19.9,19.8,19.3,20.5,19.5,2019,32
20,124,Bergensk Fiskesuppe Toro,81 gr,19.1,20.5,19.7,19.2,20.9,19.4,2019,32
21,541,"Pizzafyll Mexicana, Toro",60 gram,15.5,19.9,16.9,15.6,16.9,15.8,2019,32
22,142,Toro Pizzabunn familiepakn.,370 gram,14.9,17.9,15.4,14.9,16.9,15.1,2019,32
23,562,Potetmel,500 gr,23.9,26.5,24.5,23.9,26.5,24.1,2019,32
24,234,Bakepulver Freia,250 gram,21.3,24.5,23.1,21.3,23.5,21.6,2019,32
25,366,Freia vaniljesukker 175 gr,175 gram,21.3,21.9,23.1,21.3,23.5,21.6,2019,32
26,537,"Sukkerkulør, Toro",90 gram,16.3,18.1,16.9,16.4,17.9,16.6,2019,32
27,455,"Peppersaus, Toro",30 gram,14.2,15.5,14.7,14.3,15.9,14.5,2019,32
28,538,Kremet kyllingsuppe Toro RIK,20 gram,14.3,16.5,10.0,14.4,10.0,14.6,2019,32
29,52,Mr Lee Nudler Kjøttsmak,85 gram,8.4,10.5,8.7,8.4,10.5,8.6,2019,32
30,179,Mr Lee Nudler Kylling,stk,8.4,10.5,9.2,8.4,10.5,8.6,2019,32
31,540,Indisk Tandoori Chicken,290 gram,47.8,53.9,51.3,47.8,53.9,48.0,2019,32
32,467,Raspeballer Stangeland,1 kilo,34.9,37.5,36.3,34.9,37.5,34.9,2019,32
33,102,Joikakaker,Hermetikk 800gr,48.4,51.9,49.0,48.4,52.9,48.6,2019,32
34,303,Daim Strøssel Freia,100 gr,24.6,26.5,26.3,24.6,26.5,24.6,2019,32
35,100,Smacks Honnikorn,375 gr,24.3,24.9,22.9,24.4,26.9,24.5,2019,32
36,253,Bixit Original,300 gram,18.4,19.9,18.9,18.4,19.9,18.6,2019,32
37,432,Mariekjeks,200 gram,12.9,14.5,13.4,12.9,10.0,13.2,2019,32
38,70,Cheez Doodles,120 gr,17.5,20.5,12.6,17.5,20.5,17.7,2019,32
39,417,Krystal Original,750 ml,21.3,23.3,21.9,21.4,23.5,21.6,2019,32
40,121,Lambi tørkerull,4 pk,37.5,41.4,40.0,37.5,39.9,37.7,2019,32
41,496,WC Duck Blått,1 stk,13.8,16.2,14.4,13.9,15.9,14.2,2019,32
42,68,Smågodt,1 hg,14.9,17.9,14.9,14.9,16.6,14.9,2019,32
43,278,Lion King sjokolade,60 gram,12.2,13.9,12.8,12.3,10.0,12.6,2019,32
0,2,Bananer,1 kg løsvekt,24.6,27.9,25.9,24.6,24.9,24.8,2019,33
1,123,Paprika,1 kg løsvekt,38.0,51.5,46.9,38.0,49.9,38.5,2019,33
2,6,Agurk,1 stk,19.8,21.9,19.9,19.8,22.9,19.8,2019,33
3,7,Isbergsalat,1 stk,14.9,21.9,14.9,14.9,21.9,14.9,2019,33
4,597,Sriracha-Saus,215 ml,29.1,32.9,31.4,29.2,32.5,29.4,2019,33
5,19,Norvegia,1 kg,109.0,113.0,112.9,109.0,113.0,109.0,2019,33
6,94,Smøreost Bacon tube,175 gr,23.8,25.9,24.6,23.8,26.9,24.2,2019,33
7,204,Philadelphia light,200gr,28.7,31.4,29.6,28.7,31.9,29.1,2019,33
8,23,Grillpølser Gilde,600 gr,33.2,39.9,35.7,33.2,39.9,33.4,2019,33
9,24,Kjøttdeig billigste type,400 gr,45.8,45.9,45.9,45.8,45.9,45.9,2019,33
10,32,Lettrømme Tine,3 dl,14.0,16.5,14.5,14.1,16.5,14.3,2019,33
11,28,Lettmelk Tine,1 liter,17.3,18.4,17.3,17.3,18.7,17.3,2019,33
12,81,Mager Cottage Cheese Tine,400 gr mager,25.6,27.9,26.3,25.6,28.2,25.8,2019,33
13,35,Tine Meierismør,1/2 kilo,32.1,36.5,34.0,32.1,37.9,32.4,2019,33
14,134,Mills Majones tube,tube 215 gram,23.8,25.5,24.0,23.8,25.5,23.9,2019,33
15,18,Mills Kaviar,185 gr,18.2,23.9,18.8,18.3,26.9,18.3,2019,33
16,41,Grandiosa Original,575 gr,43.7,45.9,44.9,43.8,46.9,44.1,2019,33
17,44,Laks,4 pakning pris per 500 gr,48.7,49.3,50.3,48.8,49.9,49.4,2019,33
18,524,Makrell i tomat 6 pk,6 stk,34.5,38.5,37.2,34.6,38.5,34.8,2019,33
19,46,Nugatti Original,500 gram,23.7,25.8,24.4,23.8,26.9,24.1,2019,33
20,133,Tyttebærsyltetøy Nora Hj.laget,400 gr,36.0,39.9,38.8,36.1,39.9,36.3,2019,33
21,519,"Bog, Gilde",325 gr,23.4,26.5,24.2,23.5,25.5,23.8,2019,33
22,111,Tomatsuppe Original,91 gr,15.3,19.9,15.8,15.4,19.9,15.5,2019,33
23,148,Lofoten Fiskesuppe,69 gram,18.6,20.9,20.2,18.7,20.9,18.9,2019,33
24,109,Bali kyllinggryte,91 gr,18.4,20.9,19.3,18.5,27.9,19.0,2019,33
25,125,Meksikansk Gryte Toro,190 gr,23.3,25.5,24.2,23.4,25.9,23.8,2019,33
26,142,Toro Pizzabunn familiepakn.,370 gram,14.2,17.9,14.8,14.3,16.9,14.6,2019,33
27,130,Pannekaker Øko. Toro,540 gr Familiepakning,23.8,25.9,25.6,23.9,26.5,24.4,2019,33
28,89,Bernaisesaus Toro,4 pakning,31.5,34.5,33.4,31.6,35.5,31.9,2019,33
29,49,Potetmos Mills,Vanlig,8.6,10.3,9.1,8.7,10.9,9.0,2019,33
30,127,Ertestuing 5 minutter Toro,164 gr,23.5,26.9,24.4,23.6,27.5,24.0,2019,33
31,529,"Jasminris Boil in B., eget merke",8 stk,32.1,35.9,32.8,32.1,34.9,32.2,2019,33
32,612,Sweet Baby Rays,510 gram,40.8,45.9,43.7,40.8,43.9,40.9,2019,33
33,105,Soyasaus Kikkoman,150 ml,19.7,22.2,21.0,19.8,22.5,20.0,2019,33
34,86,Piano vaniljesaus,1 liter,28.5,31.9,29.3,28.6,35.5,28.8,2019,33
35,207,Havregryn lettkokte Axa,"1,1 kg",18.6,21.0,19.6,19.2,21.5,19.5,2019,33
36,73,Coca Cola,"1,5 liter",33.0,37.9,33.3,33.1,38.9,33.3,2019,33
37,117,Melkerull Freia,74 gr,15.5,17.9,16.6,15.6,17.9,15.9,2019,33
38,209,Kvikk lunsj,47gr,12.8,14.9,13.4,12.9,14.9,13.2,2019,33
0,6,Agurk,1 stk,14.8,21.9,19.9,14.8,21.9,14.9,2019,34
1,10,Champignon,1 kg,28.0,32.9,28.9,28.0,41.9,28.4,2019,34
2,8,Brokkoli,1 stk,10.0,22.9,23.9,10.0,16.9,10.0,2019,34
3,586,Woksaus Teriyaki,120 gram,16.0,10.0,17.5,16.1,18.9,16.1,2019,34
4,20,Gulost Synnøve,1 kg,98.7,110.0,105.0,98.7,94.9,95.9,2019,34
5,21,Revet ost original Tine,300gr,33.4,38.4,40.9,33.5,43.9,33.7,2019,34
6,154,Kokt skinke Gilde,110 gr,24.7,22.0,26.22,24.8,26.9,24.93,2019,34
7,621,"Favoritt Salami, Gilde",150 gram,39.9,30.0,29.26,39.9,43.9,39.9,2019,34
8,622,Prior Kalkunfilet m pepper,100 gram,29.9,34.4,31.9,29.9,31.9,29.9,2019,34
9,187,Gilde skinnfri kjøttpølse,450gr,28.4,25.0,30.33,28.5,32.5,28.86,2019,34
10,79,Karbonader Gilde,810 gr,78.3,88.0,84.51,78.4,84.9,78.66,2019,34
11,412,Komle/raspeballer m vossak.,600 gr,68.6,82.0,70.3,68.7,73.9,68.7,2019,34
12,563,Fjordland Kylling Sweet & sour,460 gr,52.6,61.3,54.4,52.7,56.9,53.0,2019,34
13,29,Helmelk Tine,1 liter,18.9,20.6,18.9,18.9,19.9,18.9,2019,34
14,617,Tine Yoghurt Vanilje,500 gram,16.4,10.0,17.2,16.4,19.5,16.4,2019,34
15,217,Go Morgen Vanilje m/nøttemix,195 gr,8.9,10.0,13.1,9.0,13.9,9.5,2019,34
16,98,Go Morgen Skogsbær,195 gr,8.7,10.0,13.1,8.8,13.9,9.1,2019,34
17,165,Rislunsj m/jordbær,150 gr,8.2,10.0,9.3,8.3,11.9,8.6,2019,34
18,218,Rislunsj m/bringebær & rips,150 gr,8.3,10.0,9.0,8.4,10.0,8.6,2019,34
19,618,"Rødbetsalat, Delikat",200 gram,22.9,14.29,24.0,22.9,24.5,22.9,2019,34
20,39,Big One Classic Pizza,560 gr,48.7,53.8,49.9,48.8,54.9,48.9,2019,34
21,324,Familiens Fiskegrateng,1 kilo,63.2,70.0,64.9,63.3,39.9,63.5,2019,34
22,619,"Stabbur-Makrell, grovhakket",110 gram,15.9,10.0,16.6,15.9,14.9,15.9,2019,34
23,620,"Stabbur-Makrell, tomat",110 gram,11.4,10.0,12.0,11.5,14.9,11.7,2019,34
24,271,"Brun saus uten løk, Toro",44 gram,12.7,10.0,13.5,12.8,13.9,13.1,2019,34
25,275,Hollandaisesaus,26 gram,17.4,10.0,17.7,17.4,19.5,17.4,2019,34
26,538,Kremet kyllingsuppe Toro RIK,20 gram,13.1,10.0,14.5,13.2,14.5,13.5,2019,34
27,317,Eggnudler eget merke,250 gr,11.2,10.0,12.0,12.0,11.9,11.3,2019,34
28,59,Nescafé Gull refill,100 gr,35.9,41.1,38.0,36.0,38.9,36.2,2019,34
29,432,Mariekjeks,200 gram,11.8,10.0,12.5,11.8,12.9,12.2,2019,34
30,456,"Lipton Iste, fersken",50 gram,12.9,10.0,9.9,12.9,14.5,12.9,2019,34
31,259,Bounty Trio,85 gr,10.6,10.0,11.3,10.7,12.9,11.0,2019,34
32,453,Pepe Lakris Big,32 gram,12.4,10.0,13.2,12.4,13.5,12.4,2019,34
33,472,Meller,38 gram,12.4,10.0,13.2,12.4,13.5,12.4,2019,34
0,123,Paprika,1 kg løsvekt,59.9,66.9,61.9,59.9,61.9,59.9,2019,35
1,7,Isbergsalat,1 stk,19.9,25.9,19.9,19.9,27.9,19.9,2019,35
2,8,Brokkoli,1 stk,21.9,12.9,10.9,21.9,16.9,24.9,2019,35
3,9,Blomkål,1 stk,10.0,12.9,23.9,10.0,16.9,10.0,2019,35
4,181,Norvegia skivet,300gr,38.3,40.9,40.4,38.4,41.9,38.5,2019,35
5,94,Smøreost Bacon tube,175 gr,22.9,25.9,23.7,23.0,26.9,23.1,2019,35
6,153,Smøreost Skinke tube,175 gr,28.3,30.9,29.0,28.3,32.5,28.5,2019,35
7,97,Snøfrisk,125 gr,17.7,19.9,19.2,17.8,19.5,17.9,2019,35
8,187,Gilde skinnfri kjøttpølse,450gr,28.1,24.9,29.93,28.2,32.5,28.27,2019,35
9,24,Kjøttdeig billigste type,400 gr,45.7,45.7,45.9,45.7,45.9,45.7,2019,35
10,384,Iskaffe a la Cappuccino,330 ml,15.2,17.9,17.4,15.3,17.9,15.4,2019,35
11,31,Kremfløte Tine,3 dl,16.6,18.5,17.2,16.7,19.5,16.8,2019,35
12,96,Biola Blåbær,1 liter,21.4,30.9,30.3,21.5,30.5,28.9,2019,35
13,185,Tine Yoghurt Jordbær 4pk,4x150gr,17.5,19.9,20.4,17.5,19.9,17.7,2019,35
14,35,Tine Meierismør,1/2 kilo,31.4,35.9,33.1,31.4,37.9,31.5,2019,35
15,17,Mills Majones,330 gr (2 poser),25.3,27.9,26.8,25.4,29.9,25.5,2019,35
16,18,Mills Kaviar,185 gr,17.5,19.2,18.1,17.6,23.9,17.7,2019,35
17,150,Grandiosa Hj.laget m/kjøttdeig 1 kg,med kjøttdeig,83.6,91.0,85.7,83.7,59.94,83.8,2019,35
18,107,Lasagne Toro,310 gr Familiepakning,43.1,47.3,34.9,43.1,46.9,43.3,2019,35
19,224,Amerikansk gryte,188 gram,15.7,18.8,17.2,15.7,17.9,16.9,2019,35
20,211,Meksikansk tomatsuppe,Pose,19.8,21.5,21.5,19.8,21.9,20.0,2019,35
21,210,Kremet Blomkålsuppe,Pose,16.7,18.2,17.4,16.7,18.5,17.0,2019,35
22,109,Bali kyllinggryte,91 gr,17.6,19.7,18.2,17.6,19.5,17.8,2019,35
23,52,Mr Lee Nudler Kjøttsmak,85 gram,6.8,7.9,7.2,6.9,7.9,7.0,2019,35
24,95,Hamburgerdressing Idun,470 gr flaske,17.8,19.4,18.4,17.8,19.5,18.0,2019,35
25,535,"Rømmedressing, Idun",470 gram,23.0,25.9,23.7,23.0,25.5,23.2,2019,35
26,103,Idun Sennep,490 gr,14.0,15.4,14.5,14.0,15.5,14.2,2019,35
27,466,Polarbrød Hvete,16 pk,40.4,44.2,43.9,40.5,39.9,40.6,2019,35
28,501,Nora Sviskekompott,455 gram,19.8,22.5,20.5,19.8,21.9,20.0,2019,35
29,417,Krystal Original,750 ml,20.0,22.5,20.6,20.1,21.9,20.2,2019,35
30,502,Omo Ultra Hvitt,"1,17 kg",45.7,49.9,46.7,45.7,49.9,45.8,2019,35
31,208,Troika,66 gr,10.6,12.5,11.1,10.6,12.9,10.8,2019,35
32,373,Hobby,48 gram,15.7,17.5,16.3,15.8,16.9,16.0,2019,35
0,2,Bananer,1 kg løsvekt,24.5,27.9,17.9,24.6,24.9,24.5,2019,36
1,6,Agurk,1 stk,18.8,20.7,18.9,18.8,19.9,18.8,2019,36
2,10,Champignon,1 kg,36.8,40.5,41.9,36.8,29.0,36.8,2019,36
3,7,Isbergsalat,1 stk,18.8,19.9,18.9,18.9,19.9,18.8,2019,36
4,8,Brokkoli,1 stk,19.8,21.8,16.9,19.8,22.9,19.8,2019,36
5,578,Gudbrandsdalsost skivet Tine,130 gr,17.1,20.7,17.8,17.1,19.9,17.5,2019,36
6,156,Prim original Tine,300 gr,21.6,24.9,22.6,21.7,23.9,22.2,2019,36
7,625,"Ekte kokt skinke, 3 stk",330 gram,47.1,66.0,71.5,47.1,77.7,48.58,2019,36
8,623,Kalkunfilet Naturell,100 gram,26.9,28.3,28.7,26.9,26.9,26.4,2019,36
9,24,Kjøttdeig billigste type,400 gr,45.7,45.7,45.9,45.7,29.9,45.7,2019,36
10,128,"Karbonadedeig billigste type, 2 stk",800 gr,105.4,105.4,110.2,105.4,105.8,84.0,2019,36
11,79,Karbonader Gilde,810 gr,77.6,88.0,62.91,77.7,84.9,77.94,2019,36
12,32,Lettrømme Tine,3 dl,12.8,14.5,13.4,12.8,15.9,13.2,2019,36
13,28,Lettmelk Tine,1 liter,17.3,19.2,17.3,17.3,18.7,17.3,2019,36
14,96,Biola Blåbær,1 liter,41.8,46.8,49.8,41.8,61.0,42.8,2019,36
15,215,Tine Yoghurt Vanilje 4pk,4 pk,16.8,19.7,19.3,16.8,18.9,17.2,2019,36
16,36,Melange margarin,500 gram,23.6,25.9,25.2,23.6,27.9,24.0,2019,36
17,18,Mills Kaviar,185 gr,17.0,19.3,17.8,17.1,19.9,17.5,2019,36
18,39,Big One Classic Pizza,560 gr,48.1,51.7,49.4,48.1,51.9,48.5,2019,36
19,41,Grandiosa Original,575 gr,41.6,46.6,43.0,41.6,45.9,42.0,2019,36
20,324,Familiens Fiskegrateng,1 kilo,62.2,69.0,63.9,62.3,67.9,62.7,2019,36
21,624,King Oscars makrell grov,100 gram,13.9,16.0,14.1,13.9,15.5,13.9,2019,36
22,166,Tomatsuppe m/makaroni,119 gr,17.1,19.3,10.92,17.2,18.9,17.4,2019,36
23,109,Bali kyllinggryte,91 gr,16.8,19.7,10.86,16.9,19.5,17.2,2019,36
24,125,Meksikansk Gryte Toro,190 gr,21.8,24.5,21.66,21.9,24.9,22.1,2019,36
25,234,Bakepulver Freia,250 gram,18.7,21.4,20.9,18.8,20.9,19.0,2019,36
26,366,Freia vaniljesukker 175 gr,175 gram,19.1,22.8,21.4,19.2,20.9,19.4,2019,36
27,144,Toro Brownies,530 gram,15.2,24.5,16.66,15.3,19.9,15.6,2019,36
28,203,Wasa Rugsprø,200gr,3.5,5.8,6.1,3.6,5.5,6.0,2019,36
29,157,Gifflar kanel,300 gr,23.3,26.8,24.6,23.4,25.9,23.7,2019,36
30,70,Cheez Doodles,120 gr,15.6,18.2,16.5,15.7,13.93,16.2,2019,36
31,447,OMO Color Refill,490 ml,29.6,34.9,32.5,29.6,32.5,29.9,2019,36
32,69,Melkesjokolade Freia,200 gr,35.8,41.5,37.0,35.9,41.9,36.1,2019,36
33,117,Melkerull Freia,74 gr,9.9,17.6,17.0,10.0,16.9,14.9,2019,36
34,138,Smil Sjokolade,78 gram,9.7,11.4,9.9,9.9,11.5,9.8,2019,36
0,6,Agurk,1 stk,15.8,21.9,20.9,15.8,22.9,15.9,2019,37
1,7,Isbergsalat,1 stk,19.9,21.9,19.9,19.9,16.9,19.9,2019,37
2,9,Blomkål,1 stk,19.9,21.9,14.9,19.9,21.9,19.9,2019,37
3,175,Purreløk,kg,44.9,49.9,45.9,44.9,19.9,44.9,2019,37
4,506,Kremost Krydder,125 gram,14.2,14.9,14.5,14.3,15.5,14.3,2019,37
5,508,Kremost Naturell,125 gram,12.8,14.9,14.0,12.9,14.5,13.1,2019,37
6,19,Norvegia,1 kg,109.0,74.9,112.0,109.0,115.0,109.0,2019,37
7,94,Smøreost Bacon tube,175 gr,22.2,23.9,22.7,22.3,24.9,22.6,2019,37
8,623,Kalkunfilet Naturell,100 gram,26.8,30.9,28.7,26.9,26.9,26.4,2019,37
9,16,Stjernebacon,140 gr,19.2,23.5,20.65,19.3,23.5,19.34,2019,37
10,201,Tine Yoghurt Melon/pasjonsfrukt 4pk,4x150gr,17.5,18.9,14.47,17.6,19.5,18.8,2019,37
11,217,Go Morgen Vanilje m/nøttemix,195 gr,8.2,13.9,9.82,10.0,13.9,8.3,2019,37
12,98,Go Morgen Skogsbær,195 gr,7.9,14.9,9.82,10.0,13.9,8.0,2019,37
13,41,Grandiosa Original,575 gr,41.4,43.9,42.5,41.5,44.9,41.5,2019,37
14,324,Familiens Fiskegrateng,1 kilo,62.1,65.9,63.4,62.2,67.9,62.2,2019,37
15,47,Makrell i tomat,Stabburet,13.5,14.4,14.2,13.6,14.9,13.6,2019,37
16,76,Picnicskinke Stabburet,325 gr,36.9,39.9,39.5,37.0,41.9,37.0,2019,37
17,553,Trondhjems brun lapskaus,800,39.7,43.9,41.4,39.8,43.9,39.8,2019,37
18,211,Meksikansk tomatsuppe,Pose,19.0,20.2,12.84,19.1,21.5,19.1,2019,37
19,109,Bali kyllinggryte,91 gr,16.7,18.3,10.86,16.8,19.5,16.8,2019,37
20,275,Hollandaisesaus,26 gram,17.3,18.9,10.62,17.4,18.9,17.4,2019,37
21,101,Dolmio Classico,500 gr,17.5,19.2,18.4,17.6,19.5,17.6,2019,37
22,85,Piano Sjokoladepudding,1 liter,16.8,18.9,17.2,16.9,18.9,16.9,2019,37
23,86,Piano vaniljesaus,1 liter,26.9,29.9,27.5,27.0,29.9,27.0,2019,37
24,569,Sætre Snackers,120 gr,17.1,19.5,18.4,17.2,18.9,17.2,2019,37
25,71,Potetgull Maarud Salt,240 gr Salt,21.3,24.9,22.4,21.4,24.9,21.4,2019,37
26,391,JIF Kjøkken Spray,500 ml,31.9,37.1,33.7,32.0,35.5,32.1,2019,37
27,65,Omo Color,"1,17 kg",44.7,48.5,45.6,45.0,48.9,45.0,2019,37
28,190,Lano Håndsåpe,300ml,14.3,15.5,15.1,14.4,15.5,14.4,2019,37
29,116,Laban Seigmenn,300 gr,30.2,33.5,30.9,30.3,33.5,30.3,2019,37
30,191,Peanøttkubbe,60gr,9.8,13.5,15.8,9.9,13.5,9.9,2019,37
31,196,Freia Dronningsjokolade,100gr,19.4,21.9,20.4,19.5,22.5,19.5,2019,37
32,334,Firkløver Freia,200 gr,37.9,41.9,38.0,38.0,41.9,38.0,2019,37
0,6,Agurk,1 stk,18.5,21.8,18.9,18.5,21.9,18.8,2019,38
1,10,Champignon,1 kg,36.8,40.5,38.9,32.8,41.9,36.8,2019,38
2,9,Blomkål,1 stk,19.8,21.8,19.9,19.8,21.9,19.8,2019,38
3,470,Sennep Maille Dijon,380 gram,13.6,15.5,14.5,13.7,14.9,13.8,2019,38
4,186,Gilde original ovnsbakt leverpostei,190 gr,20.2,22.9,20.7,20.2,19.9,20.3,2019,38
5,23,Grillpølser Gilde,600 gr,28.0,33.5,30.2,28.0,33.9,28.3,2019,38
6,28,Lettmelk Tine,1 liter,17.3,18.4,17.3,17.3,18.7,17.3,2019,38
7,140,Kesam Vanilje,300 gram vanilje,16.0,11.83,17.3,16.1,17.5,16.2,2019,38
8,48,Leverpostei,100 gr,5.8,6.6,6.1,5.9,9.9,5.9,2019,38
9,592,Mills Peanøttsmør,350 gram,32.2,35.9,34.7,32.3,34.9,32.4,2019,38
